,Title,Published_date,Views,Likes,Comments,Month,URL
1035,Top 5 Books to Read as an Entrepreneur,2018-06-18,73397,3397,282,Jun,https://www.youtube.com/watch?v=YOIRDkBUiA0
1036,Grubhub - Will the $9B Leader get Bullied by Uber Eats? - A Case Study for Entrepreneurs,2018-06-15,33656,1004,221,Jun,https://www.youtube.com/watch?v=ezSfsXkN8ZA
1037,"Former CIA Operative Reveals Media’s Agenda- Kris ""Tanto"" Paronto",2018-06-14,2063148,43895,5217,Jun,https://www.youtube.com/watch?v=-oKLURMqEB8
1038,25 Business Lessons from Mobsters & The Mafia,2018-06-12,736219,24061,1215,Jun,https://www.youtube.com/watch?v=gIMQdij-NRo
1039,How Plastic Surgery is Influenced by Social Media- Dr. Paul Nassif,2018-06-11,18854,472,57,Jun,https://www.youtube.com/watch?v=4juYOM7j0zM
1040,GitHub - Why Microsoft Paid $7.5B for the Future of Software! - A Case Study for Entrepreneurs,2018-06-08,472953,10016,1151,Jun,https://www.youtube.com/watch?v=UEb1cvZG3GU
1041,Jocko Willink- NAVY SEAL Leadership Strategies,2018-06-07,501482,11360,673,Jun,https://www.youtube.com/watch?v=Vgxvz8vgPIA
1042,32 Difficult Personalities to Work With,2018-06-05,95091,3473,289,Jun,https://www.youtube.com/watch?v=5DMkPUZ16nQ
1043,Scott Kelly: Lived in Space for 340 days,2018-06-04,15118,423,125,Jun,https://www.youtube.com/watch?v=ehc14mPqrHA
1044,How Flipkart Beat Amazon and Was Acquired for $16B - A Case Study for Entrepreneurs,2018-06-01,280359,8707,1166,Jun,https://www.youtube.com/watch?v=ltDepllHuSg
1045,Tony Hawk - The Science Behind Landing the 900,2018-05-31,45440,1225,167,May,https://www.youtube.com/watch?v=5-XVgdgrOm4
1046,Best Advice for 18 Year Olds,2018-05-29,122759,6903,495,May,https://www.youtube.com/watch?v=gj8PKLexq9w
1047,How the Youngest Billionaire in India Turned $500 into Billions,2018-05-28,231624,6192,492,May,https://www.youtube.com/watch?v=x7W-K1H7Snw
1048,How Fortnite Became #1 and is Poised to Dominate esports - A Case Study for Entrepreneurs,2018-05-25,35044,1239,312,May,https://www.youtube.com/watch?v=MDlFLBEUqWk
1049,Ben Shapiro Destroys Hillary Clinton,2018-05-24,2061937,29504,5710,May,https://www.youtube.com/watch?v=rLt197TrAZ0
1050,Ben Shapiro’s Advice to Kanye West- #KanyeCon,2018-05-23,37858,676,187,May,https://www.youtube.com/watch?v=m2Tkvzw3CKU
1051,20 Rules of A Great Founder,2018-05-22,51190,2605,249,May,https://www.youtube.com/watch?v=8ekapSLmjFM
1052,How Arianna Huffington Built Her Media Empire,2018-05-21,25790,737,112,May,https://www.youtube.com/watch?v=8jyGhHQwxmw
1053,How Lamborghini Became a Super Car Comeback Story - A Case Study for Entrepreneurs,2018-05-18,44139,1558,285,May,https://www.youtube.com/watch?v=m-EQuzdMzjA
1054,Who Killed Pablo Escobar? Truth Told by DEA Agents,2018-05-17,4812791,50163,6831,May,https://www.youtube.com/watch?v=MHj8I6Uh8qs
1055,How to Overcome Fear as an Entrepreneur,2018-05-15,82125,3678,311,May,https://www.youtube.com/watch?v=qBY9ur5ASZY
1056,The Best Tax Lesson for Entrepreneurs by Economist Arthur Laffer,2018-05-14,142150,4167,469,May,https://www.youtube.com/watch?v=k_8LrE8jDb0
1057,How a Startup is Beating the Billion Dollar Real Estate Industry - Beer and Business S1E8,2018-05-11,29223,922,204,May,https://www.youtube.com/watch?v=NrBbDnuV8Cw
1058,Deepak Chopra- Who is God & Life After Death,2018-05-10,115779,2918,687,May,https://www.youtube.com/watch?v=ilMRRPmC9SI
1059,10 Signs You’re a Terrible Entrepreneur,2018-05-08,94700,5671,795,May,https://www.youtube.com/watch?v=Zd9JqkXUbVs
1060,John McAfee Makes Strange Predictions,2018-05-07,968663,35324,5821,May,https://www.youtube.com/watch?v=WBgFGwJA1D0
1061,How YouTube TV Will Kill Cable and Satellite - A Case Study for Entrepreneurs,2018-05-04,34424,1130,267,May,https://www.youtube.com/watch?v=kU11Na79ZUM
1062,Kevin Hart Opens Up About Being Irresponsible & His Favorite Drug,2018-05-03,1061275,16755,1432,May,https://www.youtube.com/watch?v=XaorPwelmdU
1063,10 Industries Facing Massive Disruption,2018-05-01,903495,26443,4518,May,https://www.youtube.com/watch?v=HuymeBMFe5I
1064,Most Important Question to Ask a Millionaire,2018-04-30,32815,1824,135,Apr,https://www.youtube.com/watch?v=bj1hGhVP0s0
1065,Dickey’s BBQ Pit- From 0 - 600 Restaurants in 43 States and Still Cookin’! - Beer and Business S1E7,2018-04-27,10882,279,105,Apr,https://www.youtube.com/watch?v=6egnlh8qoDI
1066,Most Hated FBI Agent in the Mafia- Joe Pistone aka Donnie Brasco,2018-04-26,5874681,54596,8827,Apr,https://www.youtube.com/watch?v=8v-X06Q04w4
1067,14 Strategies to Beat Your Competition as an Entrepreneur,2018-04-24,255917,11199,909,Apr,https://www.youtube.com/watch?v=98I2i7yPknU
1068,Dennis Prager Gets Pushed By Patrick Bet-David,2018-04-23,1719298,39148,8155,Apr,https://www.youtube.com/watch?v=sA5-ZDtrNhk
1069,Under Armour’s Billion Dollar Question: Is it Game Over or Half Time? A Case Study for Entrepreneurs,2018-04-20,110126,2646,414,Apr,https://www.youtube.com/watch?v=OZnKKRlkRN4
1070,How Gunnar Peterson Became Hollywood’s #1 Personal Trainer,2018-04-19,28843,734,70,Apr,https://www.youtube.com/watch?v=dRytgjj_xVE
1071,7 Steps to Make Millions in Any Industry,2018-04-17,195900,9349,542,Apr,https://www.youtube.com/watch?v=l7JWGq1t7Ss
1072,Jerry Springer vs Patrick Bet-David (Heated Debate),2018-04-16,285706,4638,3601,Apr,https://www.youtube.com/watch?v=OtqQVteOJsU
1073,How a Teacher Created BuzzBallz & Built a $50 Million Dollar Company - Beer and Business S1E6,2018-04-13,20243,590,170,Apr,https://www.youtube.com/watch?v=5-IZPOezXdE
1074,"Nick Vujicic- No Arms, No Legs, No Excuses",2018-04-12,102284,2649,250,Apr,https://www.youtube.com/watch?v=iveFgpXqGLE
1075,How to Make a Million Dollars a Year,2018-04-10,1689046,66296,5839,Apr,https://www.youtube.com/watch?v=rxJmSK0nJw0
1076,Steve Aoki- The Entrepreneur Inside EDMs Hardest Working DJ,2018-04-09,41022,1201,140,Apr,https://www.youtube.com/watch?v=9FVRnNcj5mg
1077,Zuckerberg Elected Trump - The TRUTH about Facebook Data Security! - A Case Study for Entrepreneurs,2018-04-06,71529,2284,370,Apr,https://www.youtube.com/watch?v=uXC_I7nOGlQ
1078,Ric Flair- Untold Stories That Will Make You Laugh & Cry,2018-04-05,1236344,14627,1902,Apr,https://www.youtube.com/watch?v=c1z4wH6MIEY
1079,10 Reasons Why Those Who Exercise Make More Money,2018-04-03,163846,8005,536,Apr,https://www.youtube.com/watch?v=8YmysNqfFjw
1080,How Was Your First Quarter? Weekly Challenge #5,2018-04-02,15984,665,67,Apr,https://www.youtube.com/watch?v=K-Bk_hjVrcI
1081,Why Did Amazon Buy Zappos for $940 Million? A Case Study for Entrepreneurs,2018-03-30,68442,1985,197,Mar,https://www.youtube.com/watch?v=rkCf3ZXsrNg
1082,What it Costs to Run a Restaurant by Celebrity Chef Curtis Stone,2018-03-29,38202,932,124,Mar,https://www.youtube.com/watch?v=EyFHdXh1wbc
1083,How to Lower Gun-Violence While Protecting The 2nd Amendment,2018-03-28,38172,1817,1488,Mar,https://www.youtube.com/watch?v=6NNof0Ftdl4
1084,Does Capitalism work?,2018-03-27,43608,2300,572,Mar,https://www.youtube.com/watch?v=E6uBXcwKQLY
1085,FBI Takes Down Biggest Underground Poker Game - Molly Bloom's True Story,2018-03-26,383956,4956,571,Mar,https://www.youtube.com/watch?v=qNC_HAYphyo
1086,MLB Advanced Media: The $Billion Media Company You've Never Heard Of - Case Study for Entrepreneurs.,2018-03-23,16213,496,95,Mar,https://www.youtube.com/watch?v=54JAqFPHwkE
1087,Phil Heath- The Future Of Mr. Olympia & Bodybuilding,2018-03-22,439439,8009,1128,Mar,https://www.youtube.com/watch?v=Tt_qWInVNJg
1088,20 Things That Motivate People,2018-03-20,125868,4510,242,Mar,https://www.youtube.com/watch?v=clTKsu57jyc
1089,The First Skill Talented People Master,2018-03-19,38799,1833,148,Mar,https://www.youtube.com/watch?v=FsCAn5qFMJk
1090,From Waiter to Multi-Million Dollar Restaurant Chain Owner - Beer and Business S1E5,2018-03-16,19086,596,121,Mar,https://www.youtube.com/watch?v=vdGniyrzjh4
1091,How to Get a Shark to Invest by Barbara Corcoran,2018-03-15,68754,2216,311,Mar,https://www.youtube.com/watch?v=0u71z_SCxUA
1092,10 Signs You Won't Be Rich,2018-03-13,805827,37118,2460,Mar,https://www.youtube.com/watch?v=KKUih4vwdFU
1093,Gianluca Vacchi - Most Interesting Man In The World,2018-03-12,1092985,18365,1190,Mar,https://www.youtube.com/watch?v=2muhaVCBkzw
1094,Chipotle's $10 Billion Question: Will a New CEO Fix Old Problems? - A Case Study for Entrepreneurs,2018-03-09,76420,1862,288,Mar,https://www.youtube.com/watch?v=EPNMmuL-Js8
1095,Chuck Liddell - Untold Stories About His Career & UFC,2018-03-08,519609,5011,719,Mar,https://www.youtube.com/watch?v=jxO6qXwLLTo
1096,Is Cash Still King?,2018-03-06,172499,7496,1228,Mar,https://www.youtube.com/watch?v=pNZDLnWt5l0
1097,How a Bad Breakup Taught Me About Customer Service,2018-03-05,20728,1129,78,Mar,https://www.youtube.com/watch?v=22h-xIsswKg
1098,"How to Lead a Startup Like a $108B Dollar Company - Former CEO of Boeing, Phil Condit S1E4",2018-03-02,19989,717,93,Mar,https://www.youtube.com/watch?v=_l6HyrYLrtI
1099,Best City For Entrepreneurs-  Mayor Maso Explains Why,2018-03-01,22364,869,160,Mar,https://www.youtube.com/watch?v=T12_0ZrOWrU
1100,19 Customer Service Mistakes to Avoid,2018-02-27,84768,2658,199,Feb,https://www.youtube.com/watch?v=SJzJHt7E_bI
1101,"Should Amazon Be Afraid of Instacart, the $4.2B Startup? - A Case Study for Entrepreneurs",2018-02-23,82835,2208,327,Feb,https://www.youtube.com/watch?v=GOo0-7n3_tA
1102,"Vanilla Ice Interview: Tupac, The 90's Generation & Selling 160 Million Records",2018-02-22,698333,9693,2514,Feb,https://www.youtube.com/watch?v=svGz-0GXXcM
1103,Multiple Streams of Income: Do They Work?,2018-02-20,377743,16122,1113,Feb,https://www.youtube.com/watch?v=EEClJ6EC54Y
1104,How to Guarantee Success,2018-02-19,58455,3701,280,Feb,https://www.youtube.com/watch?v=7rDLpRZKlWM
1105,How an Engineer Built a Multi-Million Dollar Fashion Brand - Beer and Business S1E3,2018-02-16,18813,651,118,Feb,https://www.youtube.com/watch?v=l-0YYvIpXlA
1106,"Patrick Bet-David Keynote: Mumbai, India",2018-02-15,82637,3993,388,Feb,https://www.youtube.com/watch?v=XZ-PZJhTZ64
1107,How to Make the Best Decision as an Entrepreneur,2018-02-13,55564,2276,149,Feb,https://www.youtube.com/watch?v=voCSkNjpVw0
1108,The Millionaire Workweek & The Truth About Working Hard,2018-02-12,90870,5081,459,Feb,https://www.youtube.com/watch?v=XQeRKL7KsTg
1109,Coinbase - The Biggest Money Maker in Cryptocurrency - A Case Study for Entrepreneurs,2018-02-09,42845,1250,269,Feb,https://www.youtube.com/watch?v=15Vcc4IWU00
1110,The Most Powerful Woman in India - Arundhati Bhattacharya,2018-02-08,62323,2242,197,Feb,https://www.youtube.com/watch?v=XRXa8CLZlmo
1111,How Customers Make a Decision to Buy Something,2018-02-06,47286,2235,150,Feb,https://www.youtube.com/watch?v=elytvodHneA
1112,What's Your 0 to 60 As An Entrepreneur?,2018-02-05,31906,2009,150,Feb,https://www.youtube.com/watch?v=ReHZEJRzrS0
1113,From Failing 22 Times to a Multimillion Dollar Company - Beer and Business S1E2,2018-02-02,27183,909,191,Feb,https://www.youtube.com/watch?v=MoWLeIzGfpA
1114,What Keeps You Up At Night As An Entrepreneur,2018-01-30,33798,1409,127,Jan,https://www.youtube.com/watch?v=cpnklIKEjTg
1115,Embrace Your Failures,2018-01-29,23065,1031,68,Jan,https://www.youtube.com/watch?v=6L8GVzG0GAc
1116,Dropbox IPO - $10 Billion Things You Need to Know!  - A Case Study For Entrepreneurs,2018-01-26,66305,1801,305,Jan,https://www.youtube.com/watch?v=iKMpLFCbLz4
1117,The REAL Wolf of Wall Street Uncensored,2018-01-25,1688638,25184,2448,Jan,https://www.youtube.com/watch?v=8PBv6n-xsIo
1118,Why We Pay $60 for a $10 Steak,2018-01-23,87374,3643,333,Jan,https://www.youtube.com/watch?v=9f0ZKLwnzks
1119,The Greatest Fan & Critic of All-Time,2018-01-22,19778,1329,136,Jan,https://www.youtube.com/watch?v=GHh5fyTV8mk
1120,How a Serial Entrepreneur Built a Top 10 Brewery - Beer and Business S1E1,2018-01-19,15955,454,107,Jan,https://www.youtube.com/watch?v=5U-yqm9H_Sg
1121,Highest Paid Mafia Boss Tells the TRUTH About the Life,2018-01-18,14075943,182745,17211,Jan,https://www.youtube.com/watch?v=aJPIQ7KTGMA
1122,Work-Life Balance- Is it Possible for Entrepreneurs?,2018-01-16,69786,3175,246,Jan,https://www.youtube.com/watch?v=QddgUc4a97M
1123,How to Earn Respect in 2018,2018-01-15,55606,3480,248,Jan,https://www.youtube.com/watch?v=l4fHeiqtGOA
1124,GoPro - How a Hero is Losing Millions  - A Case Study For Entrepreneurs,2018-01-12,735275,19007,2401,Jan,https://www.youtube.com/watch?v=KOh9jDVdPPE
1125,11 Marine Corps Principles for Entrepreneurs,2018-01-11,24665,1105,148,Jan,https://www.youtube.com/watch?v=KB442EchOTY
1126,How to Raise Money as an Entrepreneur,2018-01-09,392622,13938,802,Jan,https://www.youtube.com/watch?v=fijqw9NlYlA
1127,How Bitcoin and Cryptocurrency Works - A Case Study For Entrepreneurs,2018-01-05,86923,3082,449,Jan,https://www.youtube.com/watch?v=l-Jv5sA8gF0
1128,Mask of Masculinity by Lewis Howes,2018-01-03,41509,1608,219,Jan,https://www.youtube.com/watch?v=mH7QsAszBpY
1129,VALUETAINMENT IS BACK!,2018-01-01,102938,7602,1993,Jan,https://www.youtube.com/watch?v=1XHtrui8SOw
1130,VALUETAINMENT IS SHUTTING DOWN! (Update Jan '18 : We're Back),2017-10-17,197514,5806,3205,Oct,https://www.youtube.com/watch?v=iG522u1wsr0
1131,Why 60% of Fortune 500 from the 70's Don't Exist Today,2017-10-16,25027,984,68,Oct,https://www.youtube.com/watch?v=ZdjJdoEwCY4
1132,3 Tips to Crush Your Next Job Interview,2017-10-12,45956,2293,109,Oct,https://www.youtube.com/watch?v=CKE-tnTDzeY
1133,How Entrepreneurship Saved a Former Drug Dealer's Life,2017-10-11,17530,846,66,Oct,https://www.youtube.com/watch?v=kM5ScBw_JEk
1134,How to Create an Iconic Logo,2017-10-10,873029,24018,1083,Oct,https://www.youtube.com/watch?v=uGpf-p0uT50
1135,Ignore the Noise - MOTIVATION,2017-10-09,35254,1839,132,Oct,https://www.youtube.com/watch?v=-FDMsGNVVqI
1136,The Billion Dollar Mistake Starbucks Just Made!  - A Case Study For Entrepreneurs,2017-10-06,116226,2601,394,Oct,https://www.youtube.com/watch?v=sgaL0v5VX2A
1137,3 Reasons Why Your Business Is No Longer Growing,2017-10-05,18001,756,55,Oct,https://www.youtube.com/watch?v=X6MmDxMe_mY
1138,The Odds of Earning a Million Dollar Income,2017-10-04,39370,1348,152,Oct,https://www.youtube.com/watch?v=iCE-In043n8
1139,3 Toxic Habits to Avoid in Life,2017-10-03,71234,3142,140,Oct,https://www.youtube.com/watch?v=2RdnD1XgpZA
1140,"U.S Open Champion Andy Roddick Gives Advice on Books, Tennis & Staying Focused",2017-09-30,8757,333,30,Sep,https://www.youtube.com/watch?v=uQDT1ru4wpE
1141,Toys R Us Closing- How Amazon Destroyed the $6 Billion Retail Giant,2017-09-29,98701,2218,324,Sep,https://www.youtube.com/watch?v=cOzzvnDOZQE
1142,3 Ways to Increase the Value of Your Business,2017-09-28,18575,876,62,Sep,https://www.youtube.com/watch?v=QXLrN6P4j2A
1143,"7-Year-Old Ditched School to Learn About Entrepreneurship: 6 City, 3 Day Jet Tour",2017-09-27,10823,390,61,Sep,https://www.youtube.com/watch?v=Y6As7CUW1EU
1144,How to Take Your Business Global,2017-09-26,18785,742,83,Sep,https://www.youtube.com/watch?v=QcZYN0107gI
1145,What Do Your Worst 100 Working Days Look Like?,2017-09-25,21297,967,59,Sep,https://www.youtube.com/watch?v=PGnKcPbe7jY
1146,13 Rules of Being Relentless by Tim Grover UNCENSORED; Michael Jordan's  Personal Trainer,2017-09-23,713480,16485,979,Sep,https://www.youtube.com/watch?v=tWwZF1JnUXo
1147,How Spotify Raised $2.56 Billion (But Might Not Survive) - a Case Study for Entrepreneurs,2017-09-22,72175,1864,278,Sep,https://www.youtube.com/watch?v=r-zsrY4C-xY
1148,3 Books Every Entrepreneur Should Read,2017-09-21,67533,3008,253,Sep,https://www.youtube.com/watch?v=UrN6Dsb40-c
1149,Go To College or Join The Military?,2017-09-19,27998,1098,152,Sep,https://www.youtube.com/watch?v=3x4rkt27PMM
1150,You're Only 5 NEXT's Away From Being a Millionaire,2017-09-18,21352,942,74,Sep,https://www.youtube.com/watch?v=2dQk5yYqK7k
1151,Wayne Gretzky: The Demands of Being the Greatest of All Time 🐐,2017-09-16,98484,1800,384,Sep,https://www.youtube.com/watch?v=PTHqUnZe4bs
1152,Case Studies: To Buy or Not to Buy the iPhone X - a Case Study for Entrepreneurs,2017-09-15,25334,686,193,Sep,https://www.youtube.com/watch?v=LUAjpFOHl-s
1153,3 Tips to Become a Better Leader,2017-09-14,17097,732,39,Sep,https://www.youtube.com/watch?v=hzKV2fygrS0
1154,Hurricane Harvey & Irma: How Fear Sharpens Listening,2017-09-13,10405,457,49,Sep,https://www.youtube.com/watch?v=sF0NWs_YxFU
1155,10 Common Mistakes Salespeople Make,2017-09-12,121607,4557,174,Sep,https://www.youtube.com/watch?v=ggy_SHsaEIQ
1156,Trust the Process of Winning Big,2017-09-11,26490,1165,71,Sep,https://www.youtube.com/watch?v=wAR-7NbEUHg
1157,10 Year Old Gives a Moving Speech About Entrepreneurship,2017-09-10,15481,742,103,Sep,https://www.youtube.com/watch?v=G8RXJPbZ06Y
1158,Every Entrepreneurs Best Friend,2017-09-09,21159,1173,79,Sep,https://www.youtube.com/watch?v=ATlnr7Kz-E0
1159,Make Your Move Before It's Too Late- Best Motivational Video 2017,2017-09-09,50049,2083,120,Sep,https://www.youtube.com/watch?v=UpQkAEei08w
1160,How Blue Apron Lost $1 Billion in Value! - A Case Study for Entrepreneurs,2017-09-08,168497,3815,424,Sep,https://www.youtube.com/watch?v=QMRWH58axo0
1161,3 Ways to Deal With Pressure,2017-09-07,18011,971,52,Sep,https://www.youtube.com/watch?v=YiIyQkGgB2E
1162,The Edge Women Have in Business,2017-09-06,9744,375,77,Sep,https://www.youtube.com/watch?v=sgxFQxvg1IE
1163,21 Differences Between Managers & Leaders,2017-09-05,116913,3751,276,Sep,https://www.youtube.com/watch?v=3LOMkHA34ng
1164,Stop Making Excuses,2017-09-04,39298,2266,333,Sep,https://www.youtube.com/watch?v=loxuq4T0Y28
1165,John Calipari Breaks Down Recruiting,2017-09-02,39633,861,62,Sep,https://www.youtube.com/watch?v=bHcEj5ZI230
1166,How 3 Startups Raised Millions and Lost it All - A Case Study for Entrepreneurs,2017-09-01,50956,1312,128,Sep,https://www.youtube.com/watch?v=YxE3vG5p2Uk
1167,3 Benefits of Having a Business Plan,2017-08-31,21073,915,86,Aug,https://www.youtube.com/watch?v=3CRLs3eC3eA
1168,7 Qualities of a Superboss Entrepreneur,2017-08-29,53465,2071,150,Aug,https://www.youtube.com/watch?v=G6_WOZWPVUc
1169,How to Get Your Life Back on Track,2017-08-28,35163,1846,138,Aug,https://www.youtube.com/watch?v=Ti8qItnbBG0
1170,How One Guy Destroyed Fan Duel & Draft Kings - A Case Study for Entrepreneurs,2017-08-25,12463,315,46,Aug,https://www.youtube.com/watch?v=8deTrxGxNic
1171,How to Increase Brand Awareness,2017-08-24,45007,1633,119,Aug,https://www.youtube.com/watch?v=IsUL9GD1K38
1172,"Behind the Scenes Chaos of 4,000+ People Conference",2017-08-23,12460,414,41,Aug,https://www.youtube.com/watch?v=5RmJhXG1_Yc
1173,Your Two Biggest Competitors as an Entrepreneur,2017-08-22,30524,1293,131,Aug,https://www.youtube.com/watch?v=3L-kdGpokZU
1174,Who's Threatened By You?,2017-08-21,31591,1736,131,Aug,https://www.youtube.com/watch?v=WcJSEgjwVyE
1175,Taking a $5 Billion Gamble on Online Poker - A Case Study for Entrepreneurs,2017-08-18,14249,369,59,Aug,https://www.youtube.com/watch?v=cah4x5uCSEY
1176,A Rant About a Harvard Study on Capitalism,2017-08-17,23503,1298,334,Aug,https://www.youtube.com/watch?v=JhlTvn8d9Qo
1177,How One Customer Can Change Your Business,2017-08-16,24136,779,83,Aug,https://www.youtube.com/watch?v=Uyzp1x4LVVE
1178,15 Lessons Entrepreneurs Can Learn from Football,2017-08-15,19504,712,225,Aug,https://www.youtube.com/watch?v=Z_rvN7mRWTQ
1179,How to Become the Next $20M Crowdfunding Success Story - A Case Study for Entrepreneurs,2017-08-11,19101,600,68,Aug,https://www.youtube.com/watch?v=BMP2Eb9GA4s
1180,3 Sales Skills to Master,2017-08-10,49198,1676,128,Aug,https://www.youtube.com/watch?v=nRdTjkS6ZsY
1181,How Your Company Name Can Impact Your Business,2017-08-09,17488,523,69,Aug,https://www.youtube.com/watch?v=huLGwl7qAjY
1182,The Real Patrick Bet-David Story (Podcast),2017-08-08,29237,1069,87,Aug,https://www.youtube.com/watch?v=rsT5X_ixDGM
1183,The Power of Negative and Positive Thinking,2017-08-07,32207,1404,104,Aug,https://www.youtube.com/watch?v=1s4nVz2Z6jM
1184,3 Steps Millionaire Entrepreneurs Master,2017-08-05,30449,1425,120,Aug,https://www.youtube.com/watch?v=LcjkFw4JndU
